SourceFile,proportion,median_rank,School,Normalized Proportion,Normalized Median Rank,Specialty
University of Miami_match_list.csv,0.046875,29.0,University of Miami,-0.0016508989381699894,-0.3652278335802417,Orthopaedic Surgery
USC Keck_match_list.csv,0.04827586206896552,63.0,USC Keck,0.057048660200491465,1.3521200647438727,Orthopaedic Surgery
UMich_match_list.csv,0.05161290322580645,27.5,UMich,0.19687887551839478,-0.4409931820357173,Orthopaedic Surgery
Cornell_match_list.csv,0.05454545454545454,19.0,Cornell,0.31975997382806726,-0.870330156616746,Orthopaedic Surgery
Harvard_match_list.csv,0.05521472392638037,5.0,Harvard,0.3478040036263485,-1.577473408867852,Orthopaedic Surgery
Case Western_match_list.csv,0.055865921787709494,63.5,Case Western,0.3750907923965567,1.377375180895698,Orthopaedic Surgery
Sydney Kimmel_match_list.csv,0.06220095693779904,34.0,Sydney Kimmel,0.640544314678581,-0.11267667206198954,Orthopaedic Surgery
NYU_match_list.csv,0.06382978723404255,4.0,NYU,0.7087963020935838,-1.6279836411715023,Orthopaedic Surgery
UNC_match_list.csv,0.06666666666666667,48.5,UNC,0.8276685135080474,0.6197216963409417,Orthopaedic Surgery
Geisel (Dartmouth)_match_list.csv,0.0684931506849315,40.0,Geisel (Dartmouth),0.9042026770214688,0.190384721759913,Orthopaedic Surgery
Pitt_match_list.csv,0.06896551724137931,37.0,Pitt,0.9239959951714918,0.03885402484896173,Orthopaedic Surgery
Baylor_match_list.csv,0.07051282051282051,66.0,Baylor,0.9888318001372718,1.503650761654824,Orthopaedic Surgery
OhioState_match_list.csv,0.0718232044198895,53.0,OhioState,1.0437401022116852,0.8470177417073685,Orthopaedic Surgery
Columbia_match_list.csv,0.07317073170731707,19.0,Columbia,1.1002048030924267,-0.870330156616746,Orthopaedic Surgery
Northwestern_match_list.csv,0.08064516129032258,27.0,Northwestern,1.4134017487841533,-0.46624829818754254,Orthopaedic Surgery
Mayo_match_list.csv,0.08823529411764706,2.0,Mayo,1.7314469444091884,-1.729004105778803,Orthopaedic Surgery
Stanford_match_list.csv,0.12903225806451613,20.0,Stanford,3.440939870893751,-0.8198199243130955,Orthopaedic Surgery
McGovern_match_list.csv,0.0,,McGovern,-1.7827074177594033,,Otolaryngology
University of Utah_match_list.csv,0.0,,University of Utah,-1.7827074177594033,,Otolaryngology
UCLA_match_list.csv,0.0078125,14.0,UCLA,-1.2317141613763676,-0.8820683778476169,Otolaryngology
UWashington_match_list.csv,0.008032128514056224,18.5,UWashington,-1.2162243911166035,-0.6317220000684592,Otolaryngology
Cornell_match_list.csv,0.00909090909090909,12.0,Cornell,-1.141551628513689,-0.9933334346383537,Otolaryngology
Brown_match_list.csv,0.009345794392523364,41.0,Brown,-1.1235752979740894,0.6200098888273291,Otolaryngology
Geisel (Dartmouth)_match_list.csv,0.0136986301369863,1.0,Geisel (Dartmouth),-0.8165822558822996,-1.6052912469874057,Otolaryngology
Colorado_match_list.csv,0.015037593984962405,48.0,Colorado,-0.7221489693830339,1.0094375875949078,Otolaryngology
UVA_match_list.csv,0.015037593984962405,4.0,UVA,-0.7221489693830339,-1.4383936618013007,Otolaryngology
University of Florida_match_list.csv,0.015151515151515152,60.5,University of Florida,-0.7141144356832128,1.7048441925370124,Otolaryngology
University of Iowa_match_list.csv,0.015384615384615385,6.0,University of Iowa,-0.6976745436512714,-1.327128605010564,Otolaryngology
University of Miami_match_list.csv,0.015625,6.0,University of Miami,-0.6807209049933318,-1.327128605010564,Otolaryngology
Emory_match_list.csv,0.018018018018018018,53.0,Emory,-0.5119481958309605,1.2876002295717495,Otolaryngology
UTSW_match_list.csv,0.019801980198019802,23.0,UTSW,-0.38613045108557015,-0.38137562228930155,Otolaryngology
UNC_match_list.csv,0.02,22.0,UNC,-0.3721646814188318,-0.4370081506846699,Otolaryngology
Hofstra_match_list.csv,0.020202020202020204,68.5,Hofstra,-0.3579167749911492,2.149904419699959,Otolaryngology
University of Alabama_match_list.csv,0.02040816326530612,26.0,University of Alabama,-0.34337809496290195,-0.21447803710319646,Otolaryngology
Rutgers_match_list.csv,0.02142857142857143,51.0,Rutgers,-0.27141162882307673,1.1763351727810127,Otolaryngology
UCSD_match_list.csv,0.021739130434782608,44.0,UCSD,-0.24950879130226045,0.7869074740134342,Otolaryngology
WashU_match_list.csv,0.02197802197802198,27.5,WashU,-0.2326604547477862,-0.1310292445101439,Otolaryngology
UChicago_match_list.csv,0.022988505747126436,37.5,UChicago,-0.16139392771276947,0.42529603944353983,Otolaryngology
Northwestern_match_list.csv,0.024193548387096774,27.0,Northwestern,-0.0764057205732282,-0.15884550870782807,Otolaryngology
Harvard_match_list.csv,0.024539877300613498,11.0,Harvard,-0.05198013390594135,-1.048965963033722,Otolaryngology
Baylor_match_list.csv,0.02564102564102564,27.0,Baylor,0.025680705754149793,-0.15884550870782807,Otolaryngology
OhioState_match_list.csv,0.027624309392265192,40.0,OhioState,0.16555603022481136,0.5643773604319607,Otolaryngology
Case Western_match_list.csv,0.027932960893854747,37.0,Case Western,0.18732433690619918,0.39747977524585565,Otolaryngology
Sydney Kimmel_match_list.csv,0.028708133971291867,17.5,Sydney Kimmel,0.24199507459548403,-0.6873545284638276,Otolaryngology
University of Minnesota_match_list.csv,0.02912621359223301,58.5,University of Minnesota,0.2714810332220115,1.5935791357462756,Otolaryngology
NYU_match_list.csv,0.031914893617021274,41.0,NYU,0.468158650869168,0.6200098888273291,Otolaryngology
Stanford_match_list.csv,0.03225806451612903,41.5,Stanford,0.49236151182216353,0.6478261530250133,Otolaryngology
UPenn_match_list.csv,0.03418803418803419,16.5,UPenn,0.6284767469253345,-0.742987056859196,Otolaryngology
Pitt_match_list.csv,0.034482758620689655,13.0,Pitt,0.6492628173105475,-0.9377009062429853,Otolaryngology
USC Keck_match_list.csv,0.034482758620689655,29.0,USC Keck,0.6492628173105475,-0.047580451917091336,Otolaryngology
Hopkins_match_list.csv,0.0380952380952381,20.0,Hopkins,0.9040406514607331,-0.5482732074754066,Otolaryngology
Einstein_match_list.csv,0.041666666666666664,59.0,Einstein,1.1559232829501205,1.6213953999439599,Otolaryngology
UMich_match_list.csv,0.04516129032258064,48.0,UMich,1.40238908365479,1.0094375875949078,Otolaryngology
Vanderbilt_match_list.csv,0.05,14.5,Vanderbilt,1.7436494230920256,-0.8542521136499327,Otolaryngology
Yale_match_list.csv,0.05454545454545454,47.0,Yale,2.064227317714882,0.9538050591995393,Otolaryngology
Columbia_match_list.csv,0.056910569105691054,12.0,Columbia,2.2310320758926294,-0.9933334346383537,Otolaryngology
Mayo_match_list.csv,0.058823529411764705,11.5,Mayo,2.3659476891246305,-1.0211496988360378,Otolaryngology
Geisel (Dartmouth)_match_list.csv,0.0,,Geisel (Dartmouth),-1.2640259429081766,,PM&R
Harvard_match_list.csv,0.0,,Harvard,-1.2640259429081766,,PM&R
Hopkins_match_list.csv,0.0,,Hopkins,-1.2640259429081766,,PM&R
Mayo_match_list.csv,0.0,,Mayo,-1.2640259429081766,,PM&R
NYU_match_list.csv,0.0,,NYU,-1.2640259429081766,,PM&R
Pitt_match_list.csv,0.0,,Pitt,-1.2640259429081766,,PM&R
Stanford_match_list.csv,0.0,,Stanford,-1.2640259429081766,,PM&R
UChicago_match_list.csv,0.0,,UChicago,-1.2640259429081766,,PM&R
UMich_match_list.csv,0.0,,UMich,-1.2640259429081766,,PM&R
Yale_match_list.csv,0.0,,Yale,-1.2640259429081766,,PM&R
Sydney Kimmel_match_list.csv,0.004784688995215311,25.0,Sydney Kimmel,-0.7610257123723009,-0.3374984201589494,PM&R
Baylor_match_list.csv,0.00641025641025641,41.0,Baylor,-0.5901346084081892,0.48067956810517015,PM&R
UVA_match_list.csv,0.007518796992481203,48.0,UVA,-0.4735970092089433,0.8386324379707225,PM&R
University of Florida_match_list.csv,0.007575757575757576,54.0,University of Florida,-0.4676089112263733,1.1454491835697673,PM&R
Columbia_match_list.csv,0.008130081300813009,2.0,Columbia,-0.40933449427404617,-1.5136292782886214,PM&R
UPenn_match_list.csv,0.008547008547008548,52.0,UPenn,-0.36550416357486004,1.0431769350367524,PM&R
Brown_match_list.csv,0.009345794392523364,32.0,Brown,-0.2815301655063259,0.020454449706602918,PM&R
University of Utah_match_list.csv,0.009433962264150943,1.0,University of Utah,-0.2722613374176292,-1.5647654025551287,PM&R
WashU_match_list.csv,0.01098901098901099,59.0,WashU,-0.10878365519391249,1.4011298049023047,PM&R
OhioState_match_list.csv,0.011049723756906077,54.0,OhioState,-0.10240110111814321,1.1454491835697673,PM&R
Case Western_match_list.csv,0.0111731843575419,29.5,Case Western,-0.08942205260652264,-0.10738586095966576,PM&R
UNC_match_list.csv,0.013333333333333334,4.0,UNC,0.13766803285179716,-1.4113570297556064,PM&R
University of Alabama_match_list.csv,0.013605442176870748,37.0,University of Alabama,0.16627403235710259,0.27613507103914026,PM&R
USC Keck_match_list.csv,0.013793103448275862,23.5,USC Keck,0.18600230787800304,-0.4142026065587106,PM&R
UCSD_match_list.csv,0.014492753623188406,50.0,UCSD,0.2595544655265774,0.9409046865037375,PM&R
University of Minnesota_match_list.csv,0.014563106796116505,46.0,University of Minnesota,0.2669504869267461,0.7363601894377075,PM&R
McGovern_match_list.csv,0.015384615384615385,15.0,McGovern,0.3533132598917931,-0.8488596628240241,PM&R
UCLA_match_list.csv,0.015625,8.5,UCLA,0.3785841849355425,-1.1812444705563228,PM&R
UWashington_match_list.csv,0.01606425702811245,26.0,UWashington,0.42476197969420115,-0.28636229589244194,PM&R
Northwestern_match_list.csv,0.016129032258064516,68.5,Northwestern,0.43157160841437214,1.8869229854341256,PM&R
Hofstra_match_list.csv,0.020202020202020204,10.5,Hofstra,0.8597528082432988,-1.0789722220233078,PM&R
University of Miami_match_list.csv,0.020833333333333332,29.0,University of Miami,0.9261208942167821,-0.1329539230929195,PM&R
Colorado_match_list.csv,0.022556390977443608,66.0,Colorado,1.107260858189523,1.759082674767857,PM&R
University of Iowa_match_list.csv,0.023076923076923078,46.0,University of Iowa,1.161982861291778,0.7363601894377075,PM&R
Einstein_match_list.csv,0.023809523809523808,30.0,Einstein,1.2389990138060618,-0.08181779882641203,PM&R
Vanderbilt_match_list.csv,0.025,15.0,Vanderbilt,1.364150261641774,-0.8488596628240241,PM&R
Emory_match_list.csv,0.02702702702702703,17.0,Emory,1.5772456295782566,-0.7465874142910092,PM&R
Cornell_match_list.csv,0.02727272727272727,39.0,Cornell,1.6030753711463148,0.37840731957215523,PM&R
Rutgers_match_list.csv,0.02857142857142857,1.5,Rutgers,1.7396040051489097,-1.539197340421875,PM&R
UTSW_match_list.csv,0.034653465346534656,18.0,UTSW,2.378990578250171,-0.6954512900245017,PM&R
Brown_match_list.csv,0.0,,Brown,-1.489452340261741,,Pathology
Geisel (Dartmouth)_match_list.csv,0.0,,Geisel (Dartmouth),-1.489452340261741,,Pathology
Hopkins_match_list.csv,0.0,,Hopkins,-1.489452340261741,,Pathology
Mayo_match_list.csv,0.0,,Mayo,-1.489452340261741,,Pathology
OhioState_match_list.csv,0.0,,OhioState,-1.489452340261741,,Pathology
UChicago_match_list.csv,0.0,,UChicago,-1.489452340261741,,Pathology
USC Keck_match_list.csv,0.0,,USC Keck,-1.489452340261741,,Pathology
Sydney Kimmel_match_list.csv,0.004784688995215311,59.0,Sydney Kimmel,-0.9580870618607215,1.7246178206071945,Pathology
Harvard_match_list.csv,0.006134969325153374,14.0,Harvard,-0.8081312164223969,-0.6153159058447778,Pathology
University of Alabama_match_list.csv,0.006802721088435374,25.0,University of Alabama,-0.7339738151881827,-0.04333210604540683,Pathology
Colorado_match_list.csv,0.007518796992481203,74.0,Colorado,-0.6544497599172818,2.5045957294245187,Pathology
University of Iowa_match_list.csv,0.007692307692307693,10.0,University of Iowa,-0.6351804696016404,-0.8233100148627309,Pathology
Columbia_match_list.csv,0.008130081300813009,27.0,Columbia,-0.5865633712713907,0.06066494846356971,Pathology
Emory_match_list.csv,0.009009009009009009,14.0,Emory,-0.48895375300216376,-0.6153159058447778,Pathology
Yale_match_list.csv,0.00909090909090909,2.0,Yale,-0.47985831129980405,-1.239298232898637,Pathology
University of Minnesota_match_list.csv,0.009708737864077669,48.0,University of Minnesota,-0.4112451248654977,1.1526340208078234,Pathology
Hofstra_match_list.csv,0.010101010101010102,21.0,Hofstra,-0.3676811969706998,-0.2513262150633599,Pathology
NYU_match_list.csv,0.010638297872340425,28.0,NYU,-0.3080125191360701,0.11266347571805799,Pathology
Einstein_match_list.csv,0.011904761904761904,58.0,Einstein,-0.16736492138301406,1.6726192933527062,Pathology
Vanderbilt_match_list.csv,0.0125,25.0,Vanderbilt,-0.10126055043907756,-0.04333210604540683,Pathology
UNC_match_list.csv,0.013333333333333334,17.0,UNC,-0.008714431117566647,-0.459320324081313,Pathology
UTSW_match_list.csv,0.01485148514851485,12.0,UTSW,0.15988443972558172,-0.7193129603537544,Pathology
UVA_match_list.csv,0.015037593984962405,52.0,UVA,0.18055282042717724,1.3606281298257765,Pathology
McGovern_match_list.csv,0.015384615384615385,16.0,McGovern,0.21909140105846014,-0.5113188513358012,Pathology
University of Miami_match_list.csv,0.015625,36.0,University of Miami,0.2457873970165882,0.5286516937539641,Pathology
Pitt_match_list.csv,0.017241379310344827,46.0,Pitt,0.4252949560453808,1.0486369662988468,Pathology
University of Utah_match_list.csv,0.018867924528301886,61.5,University of Utah,0.6059314934328451,1.8546141387434152,Pathology
UMich_match_list.csv,0.01935483870967742,19.0,UMich,0.6600059149475442,-0.35532326957233645,Pathology
Rutgers_match_list.csv,0.02142857142857143,24.0,Rutgers,0.8903050137199676,-0.0953306332998951,Pathology
UCSD_match_list.csv,0.021739130434782608,52.0,UCSD,0.9247942507341952,1.3606281298257765,Pathology
WashU_match_list.csv,0.02197802197802198,11.0,WashU,0.9513244330528321,-0.7713114876082426,Pathology
Case Western_match_list.csv,0.0223463687150838,7.0,Case Western,0.9922313063486069,-0.9793055966261957,Pathology
University of Florida_match_list.csv,0.022727272727272728,9.0,University of Florida,1.0345327321431015,-0.8753085421172192,Pathology
UCLA_match_list.csv,0.0234375,5.0,UCLA,1.1134072656557528,-1.0833026511351722,Pathology
UWashington_match_list.csv,0.024096385542168676,9.0,UWashington,1.1865800256614656,-0.8753085421172192,Pathology
Northwestern_match_list.csv,0.024193548387096774,16.0,Northwestern,1.1973704787498654,-0.5113188513358012,Pathology
Baylor_match_list.csv,0.02564102564102564,24.5,Baylor,1.3581205619385939,-0.06933136967265097,Pathology
UPenn_match_list.csv,0.02564102564102564,7.0,UPenn,1.3581205619385939,-0.9793055966261957,Pathology
Cornell_match_list.csv,0.02727272727272727,20.0,Cornell,1.5393297466240699,-0.3033247423178482,Pathology
Stanford_match_list.csv,0.03225806451612903,3.5,Stanford,2.0929780850870676,-1.1613004420169046,Pathology
Yale_match_list.csv,0.00909090909090909,16.0,Yale,-2.507057616675517,-0.23618743394259725,Pediatrics
UMich_match_list.csv,0.01935483870967742,17.0,UMich,-2.1065139484774114,-0.12696781131018242,Pediatrics
Mayo_match_list.csv,0.029411764705882353,16.0,Mayo,-1.71404847190683,-0.23618743394259725,Pediatrics
Cornell_match_list.csv,0.03636363636363636,28.5,Cornell,-1.4427558697491212,1.1290578489625882,Pediatrics
Harvard_match_list.csv,0.04294478527607362,2.0,Harvard,-1.1859304993251647,-1.765262150796405,Pediatrics
UChicago_match_list.csv,0.04597701149425287,36.0,UChicago,-1.0675996984187441,1.9482050187056996,Pediatrics
UNC_match_list.csv,0.05333333333333334,8.0,UNC,-0.7805236716615858,-1.109944415001916,Pediatrics
University of Minnesota_match_list.csv,0.05825242718446602,36.0,University of Minnesota,-0.5885589984295541,1.9482050187056996,Pediatrics
USC Keck_match_list.csv,0.06206896551724138,12.0,USC Keck,-0.43962088988746056,-0.6730659244722567,Pediatrics
UCLA_match_list.csv,0.0625,8.5,UCLA,-0.4228000289446583,-1.0553346036857085,Pediatrics
Rutgers_match_list.csv,0.06428571428571428,33.0,Rutgers,-0.35311360503876354,1.620546150808455,Pediatrics
Columbia_match_list.csv,0.06504065040650407,16.0,Columbia,-0.32365267785903507,-0.23618743394259725,Pediatrics
Hopkins_match_list.csv,0.06666666666666667,7.0,Hopkins,-0.2601983731642367,-1.219164037634331,Pediatrics
Sydney Kimmel_match_list.csv,0.06698564593301436,14.5,Sydney Kimmel,-0.24775039951597463,-0.40001686789121954,Pediatrics
UVA_match_list.csv,0.06766917293233082,31.0,UVA,-0.22107617026969928,1.4021069055436255,Pediatrics
University of Florida_match_list.csv,0.06818181818181818,28.0,University of Florida,-0.20107049833499266,1.074448037646381,Pediatrics
UPenn_match_list.csv,0.06837606837606838,9.5,UPenn,-0.19349000156201215,-0.9461149810532937,Pediatrics
Geisel (Dartmouth)_match_list.csv,0.0684931506849315,35.0,Geisel (Dartmouth),-0.18892093501391502,1.8389853960732847,Pediatrics
Pitt_match_list.csv,0.06896551724137931,14.0,Pitt,-0.1704871148026248,-0.45462667920742694,Pediatrics
Emory_match_list.csv,0.07207207207207207,11.0,Emory,-0.049255684584230276,-0.7822855471046715,Pediatrics
Case Western_match_list.csv,0.07262569832402235,23.0,Case Western,-0.02765075372408036,0.5283499244843066,Pediatrics
University of Miami_match_list.csv,0.07291666666666667,24.0,University of Miami,-0.016295889493604068,0.6375695471167215,Pediatrics
NYU_match_list.csv,0.07446808510638298,8.0,NYU,0.04424728021187175,-1.109944415001916,Pediatrics
Brown_match_list.csv,0.07476635514018691,23.5,Brown,0.05588708853976027,0.5829597358005141,Pediatrics
Vanderbilt_match_list.csv,0.075,8.0,Vanderbilt,0.06500493839660645,-1.109944415001916,Pediatrics
Colorado_match_list.csv,0.07518796992481203,24.5,Colorado,0.07234035143933218,0.6921793584329289,Pediatrics
UCSD_match_list.csv,0.07971014492753623,31.0,UCSD,0.24881550580056117,1.4021069055436255,Pediatrics
UWashington_match_list.csv,0.08032128514056225,8.5,UWashington,0.2726648843330486,-1.0553346036857085,Pediatrics
Stanford_match_list.csv,0.08064516129032258,12.0,Stanford,0.2853039559055648,-0.6730659244722567,Pediatrics
University of Alabama_match_list.csv,0.08163265306122448,15.0,University of Alabama,0.3238402271899305,-0.3454070565750121,Pediatrics
OhioState_match_list.csv,0.08839779005524862,17.0,OhioState,0.5878456216242605,-0.12696781131018242,Pediatrics
UTSW_match_list.csv,0.0891089108910891,11.0,UTSW,0.6155966837124895,-0.7822855471046715,Pediatrics
Einstein_match_list.csv,0.09523809523809523,26.0,Einstein,0.8547844093300828,0.8560087923815511,Pediatrics
Northwestern_match_list.csv,0.10483870967741936,11.0,Northwestern,1.2294426023725293,-0.7822855471046715,Pediatrics
McGovern_match_list.csv,0.1076923076923077,19.0,McGovern,1.3408025452891457,0.09147143395464728,Pediatrics
University of Iowa_match_list.csv,0.1076923076923077,22.5,University of Iowa,1.3408025452891457,0.4737401131680992,Pediatrics
University of Utah_match_list.csv,0.11320754716981132,28.0,University of Utah,1.5560314423453785,1.074448037646381,Pediatrics
WashU_match_list.csv,0.12087912087912088,11.0,WashU,1.8554099833634468,-0.7822855471046715,Pediatrics
Hofstra_match_list.csv,0.12121212121212122,14.5,Hofstra,1.8684051206885555,-0.40001686789121954,Pediatrics
Baylor_match_list.csv,0.12179487179487179,10.0,Baylor,1.8911466110074955,-0.8915051697370863,Pediatrics
Einstein_match_list.csv,0.0,,Einstein,-0.986190438100415,,Plastic Surgery
Hofstra_match_list.csv,0.0,,Hofstra,-0.986190438100415,,Plastic Surgery
Rutgers_match_list.csv,0.0,,Rutgers,-0.986190438100415,,Plastic Surgery
UChicago_match_list.csv,0.0,,UChicago,-0.986190438100415,,Plastic Surgery
UNC_match_list.csv,0.0,,UNC,-0.986190438100415,,Plastic Surgery
University of Alabama_match_list.csv,0.0,,University of Alabama,-0.986190438100415,,Plastic Surgery
University of Iowa_match_list.csv,0.0,,University of Iowa,-0.986190438100415,,Plastic Surgery
University of Minnesota_match_list.csv,0.0,,University of Minnesota,-0.986190438100415,,Plastic Surgery
UWashington_match_list.csv,0.004016064257028112,29.0,UWashington,-0.7451635950235417,0.27672295474216774,Plastic Surgery
Sydney Kimmel_match_list.csv,0.004784688995215311,40.0,Sydney Kimmel,-0.6990340556786855,0.9700075103951432,Plastic Surgery
McGovern_match_list.csv,0.005128205128205128,65.0,McGovern,-0.6784177000176383,2.5456542277882694,Plastic Surgery
Colorado_match_list.csv,0.007518796992481203,34.0,Colorado,-0.5349446942948402,0.591852298220793,Plastic Surgery
UVA_match_list.csv,0.007518796992481203,24.0,UVA,-0.5349446942948402,-0.03840638873645744,Plastic Surgery
UCLA_match_list.csv,0.0078125,8.0,UCLA,-0.5173179074274348,-1.0468202878680581,Plastic Surgery
Northwestern_match_list.csv,0.008064516129032258,16.0,Northwestern,-0.5021929870831452,-0.5426133383022578,Plastic Surgery
Pitt_match_list.csv,0.008620689655172414,6.0,Pitt,-0.46881385253023,-1.1728720252595082,Plastic Surgery
University of Utah_match_list.csv,0.009433962264150943,55.0,University of Utah,-0.42000474068398613,1.9153955408310188,Plastic Surgery
Case Western_match_list.csv,0.0111731843575419,61.0,Case Western,-0.31562413724967237,2.293550753005369,Plastic Surgery
Vanderbilt_match_list.csv,0.0125,24.0,Vanderbilt,-0.23599438902364667,-0.03840638873645744,Plastic Surgery
Baylor_match_list.csv,0.01282051282051282,17.0,Baylor,-0.21675859289347318,-0.47958746960653276,Plastic Surgery
UCSD_match_list.csv,0.014492753623188406,39.0,UCSD,-0.11639791743169813,0.9069816416994182,Plastic Surgery
University of Florida_match_list.csv,0.015151515151515152,25.5,University of Florida,-0.07686189376493827,0.05613241430713011,Plastic Surgery
University of Miami_match_list.csv,0.015625,47.0,University of Miami,-0.048445376754454636,1.4111885912652185,Plastic Surgery
Stanford_match_list.csv,0.016129032258064516,20.0,Stanford,-0.0181955360658753,-0.2905098635193576,Plastic Surgery
OhioState_match_list.csv,0.016574585635359115,12.0,OhioState,0.008544654598062248,-0.794716813085158,Plastic Surgery
Emory_match_list.csv,0.018018018018018018,26.0,Emory,0.09517323624447621,0.08764534865499264,Plastic Surgery
Yale_match_list.csv,0.01818181818181818,13.5,Yale,0.105003815102157,-0.7001780100415703,Plastic Surgery
Hopkins_match_list.csv,0.01904761904761905,16.5,Hopkins,0.15696544620704153,-0.5111004039543953,Plastic Surgery
USC Keck_match_list.csv,0.020689655172413793,21.0,USC Keck,0.25551336726802903,-0.22748399482363257,Plastic Surgery
WashU_match_list.csv,0.02197802197802198,5.5,WashU,0.3328355822543425,-1.2043849596073708,Plastic Surgery
Columbia_match_list.csv,0.024390243902439025,23.0,Columbia,0.47760673082986466,-0.10143225743218248,Plastic Surgery
UTSW_match_list.csv,0.024752475247524754,4.0,UTSW,0.4993462927446708,-1.2989237626509582,Plastic Surgery
Cornell_match_list.csv,0.02727272727272727,24.0,Cornell,0.650600941703443,-0.03840638873645744,Plastic Surgery
Geisel (Dartmouth)_match_list.csv,0.0273972602739726,5.5,Geisel (Dartmouth),0.6580748749445565,-1.2043849596073708,Plastic Surgery
Harvard_match_list.csv,0.03067484662576687,11.0,Harvard,0.8547814614744765,-0.857742681780883,Plastic Surgery
UPenn_match_list.csv,0.03418803418803419,16.5,UPenn,1.0656278157847634,-0.5111004039543953,Plastic Surgery
Brown_match_list.csv,0.037383177570093455,38.0,Brown,1.2573865311011347,0.8439557730036932,Plastic Surgery
NYU_match_list.csv,0.0425531914893617,14.5,NYU,1.5676684523736897,-0.6371521413458453,Plastic Surgery
UMich_match_list.csv,0.04516129032258064,11.0,UMich,1.724195287596296,-0.857742681780883,Plastic Surgery
Mayo_match_list.csv,0.08823529411764706,35.0,Mayo,4.3093110847944205,0.654878166916518,Plastic Surgery
Pitt_match_list.csv,0.02586206896551724,7.0,Pitt,-1.641203099902874,-1.1484247698580863,Psychiatry
Emory_match_list.csv,0.02702702702702703,27.0,Emory,-1.59868419563188,-0.24858165929347406,Psychiatry
University of Minnesota_match_list.csv,0.02912621359223301,41.5,University of Minnesota,-1.5220676069649244,0.40380459586586975,Psychiatry
Stanford_match_list.csv,0.03225806451612903,8.0,Stanford,-1.407760599679547,-1.1034326143298556,Psychiatry
WashU_match_list.csv,0.03296703296703297,12.0,WashU,-1.3818845079204394,-0.9234639922169332,Psychiatry
UPenn_match_list.csv,0.03418803418803419,14.0,UPenn,-1.3373201276686433,-0.833479681160472,Psychiatry
Colorado_match_list.csv,0.05263157894736842,37.0,Colorado,-0.6641634364967757,0.20133989598883203,Psychiatry
Sydney Kimmel_match_list.csv,0.05263157894736842,41.0,Sydney Kimmel,-0.6641634364967757,0.3813085181017545,Psychiatry
UVA_match_list.csv,0.05263157894736842,51.0,UVA,-0.6641634364967757,0.8312300733840605,Psychiatry
University of Iowa_match_list.csv,0.05384615384615385,46.0,University of Iowa,-0.6198336056147257,0.6062692957429076,Psychiatry
University of Alabama_match_list.csv,0.05442176870748299,111.0,University of Alabama,-0.598824683496022,3.5307594050778968,Psychiatry
Harvard_match_list.csv,0.05521472392638037,11.0,Harvard,-0.5698832235778967,-0.9684561477451638,Psychiatry
OhioState_match_list.csv,0.055248618784530384,50.0,OhioState,-0.5686461213365578,0.78623791785583,Psychiatry
Rutgers_match_list.csv,0.05714285714285714,75.0,Rutgers,-0.4995097789348763,1.9110418060615952,Psychiatry
UChicago_match_list.csv,0.05747126436781609,15.0,UChicago,-0.48752349734991046,-0.7884875256322413,Psychiatry
Hofstra_match_list.csv,0.06060606060606061,58.5,Hofstra,-0.3731089913115999,1.1686712398457901,Psychiatry
University of Miami_match_list.csv,0.0625,63.0,University of Miami,-0.30398356058012077,1.3711359397228278,Psychiatry
Vanderbilt_match_list.csv,0.0625,22.0,Vanderbilt,-0.30398356058012077,-0.4735424369346271,Psychiatry
UMich_match_list.csv,0.06451612903225806,19.0,UMich,-0.2303984246401591,-0.6085189035193189,Psychiatry
Geisel (Dartmouth)_match_list.csv,0.0684931506849315,46.0,Geisel (Dartmouth),-0.08524418388187847,0.6062692957429076,Psychiatry
UCLA_match_list.csv,0.0703125,31.0,UCLA,-0.018841158812769026,-0.06861303718055162,Psychiatry
UWashington_match_list.csv,0.07228915662650602,49.5,UWashington,0.05330330428499455,0.7637418400917146,Psychiatry
Northwestern_match_list.csv,0.07258064516129033,28.0,Northwestern,0.06394211911968811,-0.20358950376524343,Psychiatry
NYU_match_list.csv,0.07446808510638298,5.0,NYU,0.1328303314890137,-1.2384090809145474,Psychiatry
Brown_match_list.csv,0.07476635514018691,20.5,Brown,0.14371665901721634,-0.541030670226973,Psychiatry
USC Keck_match_list.csv,0.07586206896551724,56.0,USC Keck,0.18370827140817736,1.0561908510252136,Psychiatry
UTSW_match_list.csv,0.07920792079207921,15.0,UTSW,0.3058259323084731,-0.7884875256322413,Psychiatry
McGovern_match_list.csv,0.08205128205128205,40.0,McGovern,0.40960357820176463,0.3363163625735239,Psychiatry
Baylor_match_list.csv,0.08333333333333333,37.0,Baylor,0.4563961774661504,0.20133989598883203,Psychiatry
Hopkins_match_list.csv,0.08571428571428572,10.0,Hopkins,0.543296718957153,-1.0134483032733943,Psychiatry
UNC_match_list.csv,0.08666666666666667,20.0,UNC,0.5780569355535541,-0.5635267479910883,Psychiatry
Case Western_match_list.csv,0.0893854748603352,32.5,Case Western,0.6772886153343413,-0.0011248038882057012,Psychiatry
UCSD_match_list.csv,0.09420289855072464,25.0,UCSD,0.85311604079464,-0.33856597034993524,Psychiatry
University of Utah_match_list.csv,0.09433962264150944,46.0,University of Utah,0.858106227754747,0.6062692957429076,Psychiatry
University of Florida_match_list.csv,0.09848484848484848,54.0,University of Florida,1.009399623317984,0.9662065399687524,Psychiatry
Yale_match_list.csv,0.10909090909090909,6.5,Yale,1.3965020354142677,-1.1709208476222015,Psychiatry
